review,label
"['word', 'not', 'explain', 'blessed', 'specialist', 'thrown', 'daughter', 'month', 'old', '2011', 'told', 'daughter', 'rare', 'condition', 'long', 'segmented', 'tracheal', 'pulmonary', 'artery', 'sling', 'needed', 'slide', 'surgery', 'he', 'able', 'perform', '2nd', 'time', 'surgery', 'done', 'his', 'team', 'caring', 'professional', 'blessed', 'happy', 'healthy', 'child', 'he', 'miracle', 'worker', 'daughter', 'special', 'need', 'non', 'verbal', 'chose', 'see', 'private', 'her', 'after', 'ear', 'infection', 'well', 'showed', 'much', 'patience', 'kind', 'caring', 'appointment', 'surgery', 'much', 'recommend', 'him', 'everyone', 'anyone']",2.0
"['say', 'enough', 'great', 'experience', 'she', 'really', 'take', 'time', 'listen', 'get', 'root', 'cause', 'issue', 'saw', 'her', 'help', 'deal', 'intense', 'stress', 'affecting', 'aspect', 'life', 'came', 'away', 'appointment', 'set', 'tool', 'help', 'month', 'followed', 'diet', 'sleep', 'improved', 'ability', 'set', 'health', 'boundary', 'work', 'life', 'wish', 'went', 'sooner']",2.0
"['doctor', 'staff', 'kind', 'friendly', 'organized', 'great', 'deal', 'recommend', 'office', 'anyone']",2.0
"['happy', 'recommended', 'plantar', 'plagued', 'month', 'finally', 'improving', 'thanks', 'her', 'excellent', 'care', 'she', 'took', 'her', 'time', 'thorough', 'offered', 'solid', 'practical', 'treatment', 'excellent', 'physician', 'kind', 'caring', 'competent', 'look', 'forward', 'next', 'appointment']",2.0
"['best', 'doctor', 'ever', 'could', 'not', 'recommend', 'him', 'reading', 'please', 'go', 'see', 'him', 'he', 'save', 'life', 'he', 'mine', 'cannot', 'thank', 'man', 'enough']",2.0
"['appreciate', 'professionalism', 'wish', 'way', 'everywhere']",2.0
"['begin', 'husband', 'forever', 'grateful', 'journey', 'not', 'easy', 'one', 'never', 'gave', 'u', 'felt', 'confident', 'comfortable', 'hopeful', 'care', 'every', 'step', 'way', 'not', 'brilliant', 'cutting', 'edge', 'surgeon', 'he', 'passionate', 'caring', 'world', 'renown', 'doctor', 'not', 'course', 'knowledgeable', 'female', 'infertility', 'road', 'block', 'he', 'knowledgeable', 'husband', 'male', 'infertility', 'concern', 'always', 'pointed', 'u', 'right', 'direction', 'ultimately', 'gave', 'u', 'miracle', 'praying', 'wholeheartedly', 'recommend', 'anyone', 'starting', 'journey']",2.0
"['after', 'one', 'visit', 'realized', 'he', 'want', 'accident', 'case', 'he', 'run', 'bill', 'not', 'get', 'diagnosis', 'him', 'back', 'pain', 'he', 'refused', 'return', 'call', 'needed', 'pain', 'management', 'he', 'prescribes', 'lot', 'accident', 'case', 'saw', 'people', 'come', 'minute', 'visit', 'get', 'refill', '45', 'minute', 'his', 'family', 'health', 'story', 'including', 'his', 'wife', 'son', 'father', 'not', 'pay', 'see', 'doctor', 'stay', 'away', 'save', 'another', 'greedy', 'non', 'caring', 'doctor', 'staff', 'milk', 'insurance', 'wallet', 'usually']",0.0
"['carpal', 'release', 'disorganized', 'setting', 'appointment', 'scheduling', 'release', 'clinic', 'called', 'twice', 'not', 'even', 'realizing', 'already', 'booked', 'release', 'information', 'given', 'release', 'entailed', 'asked', 'needed', 'hand', 'done', 'her', 'response', 'book', 'another', 'appointment', 'want', 'done']",1.0
"['man', 'nothing', 'fraud', 'pretty', 'sure', 'he', 'wrote', 'good', 'review', 'himself', 'like', 'bad', 'review', 'say', 'he', 'incredibly', 'poor', 'knowledge']",0.0
"['among', 'best', 'medicine', 'doctor', 'province', 'she', 'cured', 'symptom', 'little', 'treatment', 'highly', 'recommend', 'her']",2.0
"['performed', 'surgery', ""daughter's"", 'turned', 'beautifully', 'grateful', 'her']",2.0
"['stein', 'writes', 'review', 'himself', 'along', 'staff', 'review', 'frequency', 'retort', 'negative', 'review', 'flag']",0.0
"['please', 'come', 'back', 'bond', 'one', 'else', 'trust', 'field', 'made', 'feel', 'ease', 'after', 'seizure', 'miss']",2.0
"['make', 'wait', 'hour', 'tell', ""what's"", 'wrong', 'appearance', 'wanted', 'vein', 'looked', 'rating', 'page', 'say', 'otherwise', ""we're"", 'done', 'her', 'staff']",0.0
"['child', 'patient', 'she', 'professional', 'knowledgeable', 'ability', 'explain', 'child', 'condition', 'treatment', 'available', 'possible', 'outcome', 'using', 'diagram', 'patient', 'room', 'lay', 'person', 'completely', 'understand', 'not', 'doc', 'make', 'time', 'she', 'personality', 'kid', 'love', 'her', 'child', 'surgery', 'well', 'afterwards', 'great', 'she', 'professional', 'polite', 'knowledgeable', 'reason', 'call', 'office', 'she', 'return', 'call', 'timely', 'manner', 'love', 'her', 'staff', 'thanks', 'awesome', 'office']",1.0
"['first', 'ever', 'seen', 'fertility', 'issue', 'he', 'upfront', 'test', 'need', 'start', 'go', 'he', 'understood', 'financial', 'concern', 'well', 'certain', 'family', 'issue', 'dealing', 'primary', 'care', 'giver', 'mother', 'terminally', 'ill', 'thing', 'not', 'easy', 'u', 'time', 'he', 'willing', 'extend', 'month', 'taking', 'ultimately', 'conceived']",1.0
"['not', 'see', 'doctor', 'she', 'crazy', 'refrain', 'seeing', 'her', 'find', 'another', 'neurologist', 'she', 'clearly', 'money', 'driven', 'respect', 'her', 'patient', 'human', 'kind']",0.0
"['u', 'struggling', 'fertility', 'center', 'advanced', 'reproductive', 'medicine', 'promise', 'affordable', 'cycle', 'new', 'jersey', 'compelling', 'unfortunately', 'low', 'price', 'tag', 'accompanied', 'approach', 'not', 'produce', 'result', 'patient', 'benefit', 'individualized', 'approach', ""wife's"", 'egg', 'retrieval', 'produced', 'unusual', 'baffling', 'result', 'expect', 'doctor', 'basic', 'sense', 'intellectual', 'curiosity', 'commitment', 'trying', 'help', 'his', 'patient', 'achieve', 'pregnancy', 'investigate', 'reading', 'talk', 'peer', 'instead', 'shrugged', 'question', 'assured', 'u', 'himself', 'he', 'made', 'right', 'decision', 'suggested', 'move', ""we're"", 'rock', 'hard', 'place', 'determine', 'whether', 'pay', '6700', 'two', 'without', 'individualized', 'treatment', 'plan', 'result', 'egg', 'retrieval', 'indicate', 'necessary', 'move', 'embryo', 'another', 'clinic', 'pay', '10,000', 'two', 'selected', 'clinic', 'offer', 'individualized', 'treatment', 'led', 'doctor', 'genuine', 'interest', 'reproductive', 'endocrinology', 'spent', 'money', 'initially', 'likely', 'better', 'minimum', 'confidence', 'medical', 'staff', 'done', 'absolute', 'best', 'u', 'not', 'case', 'center', 'advanced', 'reproductive', 'medicine', 'choose', 'clinic', 'prepared', 'advocate', 'daily', 'basis', 'double', 'check', 'every', 'instruction', 'given', 'dreadful', 'experience', 'nurse', 'provided', 'incomplete', 'injection', 'training', 'instruction', 'administrative', 'staff', 'wholly', 'incompetent', 'learned', 'late', 'game', 'given', 'pricing', 'information', 'outdated', 'two', 'half', 'year', 'push', 'hard', 'given', 'copy', 'packet', 'information', 'pressured', 'sign', 'received', 'not', 'sign', 'received', 'chance', 'review', 'material', 'may', 'one', 'chance', 'baby', 'always', 'regret', 'selling', 'chance', 'clinic', 'not', 'tailor', 'approach', 'individual', 'case']",0.0
"['really', 'like', 'she', 'thorough', 'she', 'really', 'listens', 'saying', 'take', 'account', 'feel', 'rushed', 'see', 'her', 'her', 'recommendation', 'smart', 'make', 'lot', 'sense', 'kid', 'go', 'her', 'well', 'she', 'made', 'big', 'difference', ""family's"", 'overall', 'health', 'definitely', 'recommend']",2.0
"['disrespectful', 'condescending', 'he', 'completely', 'ignorant', ""women's"", 'health', 'issue', 'he', 'often', 'took', 'intimidating', 'tone', 'shamed', 'mental', 'illness', 'frightening', 'he', 'authority', 'patient', 'care', 'he', 'master', 'manipulator']",0.0
"['discussion', 'physician', 'possibility', 'corrective', 'eye', 'treatment', 'she', 'recommended', 'call', 'dam', 'went', 'eye', 'website', 'found', 'large', 'button', 'said', 'book', 'appointment', 'filled', 'form', 'waited', 'after', 'week', 'back', 'called', 'office', 'make', 'appointment', 'receptionist', 'said', 'needed', 'referral', 'explained', 'her', 'physician', 'recommended', 'call', 'dam', 'find', 'candidate', 'corrective', 'eye', 'treatment', 'receptionist', 'said', 'appointment', 'usually', 'booked', 'referral', 'yet', 'button', 'website', 'encourages', 'people', 'make', 'appointment', 'recorded', 'message', 'put', 'hold', 'encourages', 'people', 'book', 'appointment', 'find', 'right', 'she', 'asked', 'kind', 'treatment', 'want', 'said', 'ophthalmologist', 'know', 'enough', 'subject', 'transferred', 'another', 'line', 'lost', 'confidence', 'eye', 'decided', 'perhaps', 'find', 'another', 'ophthalmologist', 'office']",0.0
"['wish', 'seen', 'comment', 'heller', 'before', 'ever', 'met', 'her', 'she', 'worst', 'ever', 'life', 'after', 'seeing', 'her', 'two', 'month', 'showed', 'disc', 'bulging', 'herniation', 'nerve', 'pt', 'injection', 'spine', 'she', 'told', 'pain', 'head', 'she', 'told', 'not', 'crybaby', 'needed', 'lose', 'weight', 'see', 'taking', 'she', 'refused', 'look', 'option', 'much', 'pain', 'she', 'released', 'back', 'work', 'not', 'fill', 'disability', 'paper', 'work', 'six', 'month', 'later', 'revealed', 'multiple', 'herniation', 'scheduled', 'spine', 'surgery', 'not', 'want', 'truly', 'believe', 'condition', 'could', 'corrected', 'along', 'time', 'ago', 'blame', 'heller', 'poor', 'rude', 'attitude', 'bedside', 'manor', 'treat', 'patient', 'like', 'feeling', 'real', 'pain', 'her', 'practice', 'medicine', 'revoked']",0.0
"['nonsense', 'point', 'earned', 'confidence', 'respect', 'sometimes', 'explain', 'thing', 'manner', 'way', 'head', 'always', 'reexplain', 'ask', 'her']",1.0
"['great', 'guy', 'helped', 'control', 'hypertension', 'after', 'diagnosing', 'atrial', 'fibrillating', 'spent', 'time', 'educating', 'medication', 'lifestyle', 'choice', 'diet', 'lost', '12', 'lb', 'week']",2.0
"['simply', 'best', 'endoscopic', 'sinus', 'surgery', 'performed', '13', '14', 'immediately', 'after', 'surgery', 'felt', 'zero', 'pain', 'discomfort', 'recovery', 'uneventful', 'overall', 'feeling', 'great', 'thorough', 'took', 'her', 'time', 'explaining', 'condition', 'procedure', 'week', 'leading', 'surgery', 'she', 'great', 'bedside', 'manner', 'felt', 'totally', 'peace', 'knowing', 'her', 'care', 'highly', 'recommend', 'looking', 'forward', 'life', 'free', 'chronic', 'sinusitis']",2.0
"['brought', 'daughter', 'see', 'fisher', 'daughter', 'not', 'return', 'daughter', 'felt', 'fisher', 'not', 'listen', 'her', 'made', 'quick', 'assumption', 'rash', 'suggestion', 'daughter', 'alleviate', 'her', 'symptom', 'anxiety', 'sat', 'session', 'first', 'half', 'similar', 'impression', 'little', 'time', 'spent', 'developing', 'therapeutic', 'relationship', 'instead', 'fisher', 'seemed', 'move', 'quickly', 'solution', 'almost', 'telling', 'daughter', 'disappointed', 'taken', 'time', 'get', 'daughter', 'agree', 'speak', 'someone', 'her', 'anxiety', 'she', 'reluctant', 'ever', 'daughter', 'said', 'she', 'felt', 'worse', 'herself', 'after', 'leaving', 'appointment', 'not', 'recommend', 'her', 'adolescent']",1.0
"['hour', 'wait', 'time', 'tech', 'exam', 'saw', 'doctor', 'min', 'gave', 'wrong']",0.0
"['opinionated', 'doctor', 'send', 'unnecessary', 'teat']",1.0
"['anyone', 'belief', 'review', 'second', 'get', 'head', 'examined', 'not', 'coincidence', 'he', 'review', 'year', 'sudden', 'right', 'before', 'he', 'get', 'indicted', 'prescribing', 'hardcore', 'narcotic', 'exchange', 'kickback', '30', 'review', 'within', 'week', 'come', 'one', 'review', 'since', '2011', 'sudden', 'review', 'day', 'wow', 'amazing', 'guy', 'wrote', 'highly', 'addictive', 'medication', 'exchange', 'money', 'not', 'he', 'deserve', 'spend', 'time', 'jail', 'he', 'lose', 'his', 'license', 'special', 'place', 'people', 'like', 'him', 'his', 'wife', 'rep', 'company', 'he', 'taking', 'kickback', 'he', 'his', 'wife', 'wrote', 'review', 'try', 'cover', 'fact', 'he', 'fighting', 'stay', 'jail', 'wife', 'read', 'review', 'know', 'try', 'bury', 'review', 'bunch', 'fake', 'review', 'keep', 'writing', 'turned', 'drug', 'addict', 'craving', 'year', 'go', 'rehab', 'twice', 'sober', 'year', 'hope', 'call', 'witness', 'look', 'eye', 'tell', 'story', 'convinced', 'needed', 'simply', 'back', 'pain', 'com', 'news', 'local']",0.0
"['completely', 'appalled', 'physician', 'scheduled', 'le', 'week', 'before', 'surgery', 'hour', 'notice', 'choice', 'called', 'see', 'he', 'take', 'insurance', 'found', 'he', 'not', 'said', 'canceling', 'appointment', 'network', 'benefit', 'prohibitive', 'billing', 'told', 'still', 'come', 'pay', 'network', 'benefit', 'require', '10', 'coin', 'agreed', 'next', 'day', 'after', 'appointment', 'get', '450', 'bill', 'office', 'visit', 'said', 'happened', 'agreement', 'he', 'replied', 'applies', 'test', 'kidding', 'scam', 'not', 'paying', '700', 'month', 'insurance', 'pay', 'kind', 'money', 'office', 'visit', 'cry', 'paid', '350', 'forwarded', 'payment', 'whatever', 'check', 'insurance', 'sent', 'not', 'enough', 'greedy', 'physician', 'harassed', 'his', 'clerk', 'via', 'phone', 'call', 'mailing', 'additional', 'money', 'avoid']",0.0
"['caring', 'knowledgeable', 'lucky', 'him', 'doctor']",2.0
"['like', 'her', 'lot', 'feel', 'her', 'patience', 'her', 'family', 'friend']",2.0
"['front', 'office', 'not', 'order', 'took', 'info', 'record', 'home', 'could', 'fill', 'brought', 'back', 'came', 'early', 'took', 'record', 'later', 'called', 'front', 'give', 'form', 'told', 'filled', 'form', 'go', 'call', 'metro', 'fill', 'after', 'telling', 'already', 'done', 'called', 'see', 'doctor', 'she', 'great']",1.0
"['always', 'adamant', 'never', 'see', 'almost', 'fear', 'sort', 'day', 'suffered', 'massive', 'migraine', 'barely', 'able', 'function', 'migraine', 'sufferer', 'year', 'one', 'anything', 'new', 'one', 'chart', 'brook', 'able', 'see', 'right', 'away', 'came', 'find', 'she', 'stayed', 'after', 'hour', 'help', 'she', 'really', 'great', 'explaining', 'her', 'process', 'she', 'going', 'help', 'admit', 'extremely', 'tense', 'start', 'she', 'made', 'whole', 'process', 'seem', 'like', 'walk', 'park', 'one', 'treatment', 'migraine', 'gone', 'amazing', 'yet', 'brook', 'came', 'assistance', 'year', 'after', 'knee', 'surgery', 'her', 'extensive', 'knowledge', 'sport', 'therapy', 'using', 'active', 'release', 'technique', 'she', 'able', 'get', 'knee', 'back', 'track', 'movement', 'every', 'visit', 'not', 'hesitate', 'recommend', 'brook', 'anyone', 'she', 'treat', 'her', 'patient', 'like', 'number', 'quite', 'evident', 'her', 'goal', 'improve', 'wellbeing', 'everyone', 'her', 'patient', 'matter', 'issue', 'hand', 'may', 'start', 'finish', 'not', 'disappointed', 'service', 'receive', 'brook']",2.0
"['total', 'pro', 'get', 'childcare', 'child', 'present', 'tablet', 'headphone', 'not', 'bothered', 'dry', 'sense', 'asked', 'asked', 'him', 'he', 'said', 'one', 'ever', 'asks', 'him', 'lip', 'healing', 'nicely', 'referred', 'him', 'choice', '100', 'recommend']",2.0
"['knowledgeable', 'however', 'feel', 'her', 'bedside', 'manner', 'could', 'bit', 'friendly']",1.0
"['knowledgeable', 'great', 'bedside', 'manner', 'satisfied', 'care', 'received']",2.0
"['look', 'saw', 'doctor', 'before', 'finally', 'meeting', 'wish', 'met', 'him', 'sooner', 'saved', 'much', 'time', 'sinus', 'infection', 'he', 'really', 'know', 'he', 'trust', 'him', 'completely']",2.0
"['completely', 'misdiagnosed', 'son', 'took', 'her', 'advice', 'he', 'might', 'not', 'lived', 'see', 'year', 'age', 'she', 'completely', 'uninterested', 'case', 'much', 'she', 'responsive', 'her', 'advice', 'withdrawn', 'based', 'sending', 'u', 'drug', 'instead', 'treating', 'him', 'herself', 'trying', 'find', 'actually', 'matter', 'him']",0.0
"['used', 'fear', 'sell', 'mesh', 'hernia', 'repair', 'surgery', 'failure', 'hernia', 'much', 'bigger', 'much', 'painful', 'lot', 'money', 'work', 'others', 'report', 'outcome', 'his', 'mesh', 'hernia', 'repair']",0.0
"['saw', 'after', 'hour', 'lumbar', 'fusion', 'disc', 'decompression', 'surgery', 'institute', 'back', 'not', 'feeling', 'well', 'fact', 'remember', 'sweating', 'pain', 'mind', 'disc', 'completely', 'removed', 'rod', 'screw', 'put', 'lower', 'spine', 'bad', 'pain', 'before', 'surgery', 'she', 'said', 'patient', 'like', 'treated', 'like', 'drug', 'addict', 'thought', 'completely', 'uncalled', 'looking', 'help', 'called', 'drug', 'addict', 'ya', 'guess', 'fault', 'hit', 'tractor', 'right']",1.0
"['useless', 'specialist', 'ever', 'listen', 'patient', 'lecture', 'wasted', '90', 'minute', 'life', 'mostly', 'waiting', 'room']",0.0
"['not', 'staff', 'absolutely', 'unprofessional', 'disorganized', 'rude', 'completely', 'inept', 'experience', 'horrible', 'well', 'even', 'know', 'start', 'after', 'surgery', 'done', 'another', 'surgeon', 'realized', 'horrible', 'experience', 'not', 'his', 'bedside', 'manner', 'terrible', 'he', 'left', 'absolute', 'agony', 'month', 'following', 'surgery', 'knowing', 'surgery', 'realize', 'he', 'failed', 'take', 'air', 'used', 'expand', 'stomach', 'during', 'surgery', 'caused', 'horrific', 'pain', 'lay', 'several', 'week', 'mild', 'issue', 'even', 'month', 'after', 'concern', 'blown', 'eroded', 'stomach', 'removed', 'much', 'better', 'surgeon', 'list', 'complication', 'go', 'ventral', 'hernia', 'repair', 'eroded', 'abdominal', 'wall', 'half', 'literally', 'thousand', 'dollar', 'later', 'nothing', 'show', 'completely', 'devastated', 'disappointment', 'experience', 'highly', 'caution', 'anyone', 'using', 'surgeon', 'getting', 'procedure', 'general', 'research', 'doctor', 'see', 'told', 'he', 'take', 'band', 'he', 'put']",0.0
"['helpful', 'treating', '81', 'year', 'old', 'mother', 'mother', 'pleased', 'him']",2.0
"['great', 'office', 'staff', 'doctor', 'kind', 'took', 'her', 'time', 'she', 'conservative', 'saved', 'money', 'felt', 'like', 'person', 'not', 'number', 'sensitive', 'privacy', 'recommend', 'anyone', 'cosmetic', 'medical', 'procedure']",2.0
"['cannot', 'stress', 'enough', 'not', 'go', 'doctor', 'she', 'incapable', 'treating', 'patient', 'she', 'clearly', 'need', 'help', 'herself', 'terrible', 'practice', 'awful', 'bedside', 'manner', 'treat', 'patient', 'poorly', 'still', 'know', 'she', 'licensed', 'change', 'doctor', 'caused', 'condition', 'worsen', 'constantly', 'made', 'feel', 'subordinate', 'her']",0.0
"['exception', 'victory', 'office', 'staff', 'rude', 'unprofessional', 'lack', 'compassion', 'not', 'working', 'infertility', 'patient', 'absolute', 'worst', 'she', 'need', 'retire', 'she', 'make', 'error', 'after', 'error', 'know', 'personal', 'experience', 'rude', 'express', 'awful', 'office', 'staff']",0.0
"['saw', 'peter', 'sciatica', 'issue', 'regular', 'chiropractor', 'away', 'vacation', 'recommendation', 'excellent', 'work', 'helped', 'tremendously']",2.0
"['nice', 'doctor', 'good', 'experience', 'her']",1.0
"['say', 'enough', 'dad', 'grave', 'condition', 'he', 'went', 'see', 'him', 'he', 'kind', 'honest', 'great', 'bedside', 'manner', ""father's"", 'condition', 'changed', 'dramatically', 'his', 'quality', 'life', 'improved', 'beyond', 'could', 'hoped', 'always', 'grateful', 'change', 'he', 'made', 'allowed', 'father', 'enjoy', 'his', 'life']",2.0
"['outstanding', 'neurologist', 'three', 'neurologist', 'visited', 'during', 'four', 'year', 'area', 'far', 'best', 'glad', 'found', 'him']",2.0
"['pleased', 'professionalism', 'she', 'completed', 'evaluation', 'promised', 'quick', 'get', 'everything', 'done', 'utilize', 'her', 'sure']",2.0
"['best', 'stomach', 'hormone', 'issue', 'year', 'she', 'one', 'finally', 'everything', 'figured', 'tested', 'proper', 'thing', 'she', 'caring', 'listens', 'cannot', 'express', 'thankful', 'her', 'her', 'knowledge', 'she', 'go', 'beyond', 'call', 'duty', 'highly', 'recommended']",2.0
"['love', 'moat', 'knowledgeable', 'great', 'personality']",1.0
"['make', 'sure', 'get', 'second', 'opinion', 'vein', 'clinic', 'money', 'grab']",1.0
"['far', 'doctor', 'seems', 'concerned', 'well', 'feel', 'he', 'genuine', 'hope', 'work', 'together', 'fix', 'situation', 'least', 'minimize', 'pain']",1.0
"['dealing', 'gastritis', 'since', 'teenage', 'year', 'doctor', 'used', 'prescribed', 'treatment', '10', 'day', 'go', 'back', 'normal', 'informed', 'gastritis', 'problem', 'still', 'she', 'prescribed', 'series', 'different', 'exam', 'ultrasound', 'ct', 'scan', 'after', 'exam', 'almost', 'month', 'pain', 'not', 'able', 'eat', 'she', 'said', 'stress', 'know', 'stress', 'contributes', 'certain', 'problem', 'not', 'cause', 'today', 'still', 'dealing', 'symptom', 'result', 'worst', 'doctor', 'ever', 'never', 'going', 'back', 'her', 'office']",1.0
"['patient', 'yr', 'wonderful', 'helpful', 'make', 'feel', 'ease', 'thorough', 'explains', 'everything', 'new', 'office', 'palm', 'beach']",1.0
"['sweetest', 'doctor', 'she', 'took', 'time', 'let', 'explain', 'past', 'treatment', 'not', 'help', 'she', 'recommended', 'treatment', 'allowed', 'time', 'research', 'never', 'felt', 'pressured']",2.0
"['spent', 'lot', 'time', 'accept', 'insurance', 'addicted', 'prescription', 'thanks']",0.0
"['one', 'worst', 'doctor', 'ever', 'lifetime', 'not', 'she', 'not', 'care', 'well', 'she', 'rude', 'ignorant', 'failure', 'medical', 'community', 'not', 'recommend', 'anyone', 'know', 'see', 'her', 'ever', 'go', 'back', 'her', 'favor', 'find', 'different', 'doctor']",0.0
"['amazing', 'he', 'delivered', 'daughter', 'year', 'ago', 'emergency', 'section', 'he', 'helpful', 'wound', 'healed', 'within', 'week', 'still', 'go', 'him', 'check', 'woman', 'frond', 'desk', 'amazing', 'love', 'bit', 'never', 'dull', 'moment', 'thank', 'gift', 'giving', 'u', 'hope']",2.0
"['wonderful', 'she', 'friendly', 'understanding', 'wish', 'doctor', 'way']",2.0
"['take', 'month', 'her', 'decide', 'going', 'take', 'pt', 'month', 'before', 'get']",0.0
"['review', 'must', 'written', 'doctor', 'staff', 'he', 'his', 'staff', 'try', 'blame', 'every', 'pain', 'inflammation', 'adhesion', 'patient', 'must', 'allergy', 'virus', 'must', 'touching', 'care', 'patient', 'fever', '102.5', 'post', 'surgery', 'find', 'satisfactory', 'patient', 'eating', 'swallowing', 'cannot', 'rely', 'doctor', 'say', 'he', 'careless', 'misinforms', 'patient', 'key', 'aspect', 'surgical', 'procedure', 'staff', 'function', 'superficial', 'level', 'not', 'like', 'questioned', 'something', 'go', 'wrong', 'not', 'provide', 'medical', 'advice', 'competent', 'surgical', 'nurse', 'provide']",0.0
"['pillar', 'staff', 'outstanding', 'working', 'hard', 'make', 'sure', 'comfortable', 'knowledgeable', 'issue', 'already', 'nervous', 'after', 'talking', 'staff', 'felt', 'better', 'glad', 'recommended', 'her', 'professional', 'great', 'customer', 'service', 'highly', 'recommend']",2.0
"['going', 'river', 'year', 'he', 'always', 'professional', 'caring']",1.0
"['nothing', 'worst', 'experience', 'her', 'poor', 'communication', 'skill', 'poor', 'bed', 'side', 'manner', 'little', 'knowledge', 'hide', 'behind', 'her', 'older', 'colleague', 'funny', 'money', 'cannot', 'buy', 'brain', 'getting', 'practice', 'not', 'mean', 'capacity', 'run', 'well', 'poor', 'clinical', 'acumen', 'stay', 'away', 'people']",0.0
"['action', 'viewed', 'negatively', 'during', 'time', 'fort', 'worth', 'fertility', 'failed', 'call', 'blocked', 'number', 'later', 'evening', 'missed', 'his', 'call', 'tried', 'call', 'him', 'back', 'redirected', 'nurse', 'blocked', 'speaking', 'during', 'another', 'cycle', 'he', 'called', '11', 'answered', 'phone', 'he', 'said', 'surprised', 'answered', 'phone', 'late', 'surprised', 'he', 'call', 'he', 'believe', 'able', 'take', 'call', 'interpreted', 'action', 'say', 'he', 'really', 'want', 'talk', 'following', 'procedure', 'another', 'cycle', 'arrived', 'procedure', 'find', 'office', 'day', 'nurse', 'procedure', 'although', 'displeased', 'really', 'option', 'back', 'point', 'nurse', 'significantly', 'struggled', 'get', 'catheter', 'cervix', 'cycle', 'failed', 'not', 'specific', 'timing', 'procedure', 'tell', 'schedule', 'transfer', 'certain', 'day', 'anytime', 'due', 'wide', 'time', 'frame', 'plenty', 'room', 'miss', 'window', 'ovulating', 'egg', 'dying', 'asked', 'him', 'practice', 'he', 'became', 'frustrated', 'began', 'trying', 'speak', 'head', 'attempt', 'shut', 'u', 'fertility', 'clinic', 'doctor', 'time', 'appointment', 'carefully', 'going', 'alter', 'menstrual', 'cycle', 'match', 'calendar', 'bring', 'embryologist', 'certain', 'time', 'month', 'chunk', 'patient', 'week', 'thought', 'normal', 'started', 'going', 'another', 'doctor', 'not', 'new', 'doctor', 'made', 'individualized', 'plan', 'based', 'cycle', 'lead', 'pregnancy', 'called', 'tell', 'embryo', 'freezing', 'asked', 'quality', 'embryo', 'etc', 'told', 'asked', 'specific', 'grading', 'embryo', 'told', 'not', 'grade', 'fashion', 'take', 'stage', 'kept', 'stressing', 'fought', 'awhile', 'ultimately', 'told', 'need', 'stop', 'watching', 'reality', 'not', 'really', 'like', 'time', 'number', 'reality', 'star', 'going', 'process', 'folk', 'received', 'news', 'regarding', 'grading', 'embryo', 'know', 'via', 'new', 'not', 'odd', 'request', 'doctor', 'share', 'picture', 'grading', 'fort', 'worth', 'fertility', 'not', 'later', 'found', 'one', 'nurse', 'actually', 'office', 'meeting', 'discus', 'repeated', 'request', 'staff', 'told', 'continue', 'stressing', 'may', 'told', 'meet', 'embryologist', 'prior', 'embryo', 'transfer', 'thought', 'meant', 'appointment', 'discus', 'embryo', 'make', 'plan', 'transferring', 'wrong', 'get', 'ask', 'embryologist', 'question', 'operating', 'room', 'moment', 'before', 'transfer', 'point', 'embryologist', 'already', 'selected', 'embryo', 'transferred', 'random', 'new', 'doctor', 'met', 'embryologist', 'twice', 'prior', 'transfer', 'provided', 'u', 'picture', 'grading', 'information', 'regarding', 'embryo', 'meeting', 'day', 'embryo', 'transfer', 'entered', 'operating', 'room', 'embryologist', 'asked', 'question', 'asked', 'grading', 'embryo', 'transferring', 'he', 'reluctantly', 'told', 'u', 'after', 'transfer', 'embryologist', 'sent', 'email', 'reflecting', 'embryo', 'remaining', 'storage', 'asked', 'grading', 'remaining', 'embryo', 'replied', 'stating', 'remaining', 'embryo', 'ended', 'transporting', 'remaining', 'frozen', 'embryo', 'new', 'doctor', 'new', 'doctor', 'recently', 'transferred', 'embryo', 'embryologist', 'informed', 'u', 'not', 'believe', 'doctor', 'trying', 'get', 'hush', 'exception', 'nursing', 'staff', 'rude', 'cycle', 'failed', 'called', 'discus', 'he', 'told', 'husband', 'two', 'notable', 'thing', 'he', 'said', 'emotional', 'okay', 'necessarily', 'put', 'best', 'embryo', 'later', 'asked', 'him', 'go', 'selecting', 'embryo', 'transfer', 'he', 'said', 'grab', 'next', 'tube', 'honestly', 'probably', 'better', 'way', 'not', 'grade', 'embryo', 'not', 'require', 'full', 'bladder', 'trial', 'transfer', 'unlike', 'doctor', 'feel', 'like', 'new', 'doctor', 'better', 'plan', 'transfer', 'her', 'trial', 'simulated', 'real', 'transfer', 'transferred', 'remaining', 'frozen', 'embryo', 'care', 'fertility', '14', 'week', 'pregnant', 'following', 'first', 'round']",1.0
"['after', 'neglecting', 'dental', 'concern', 'year', 'luckily', 'found', 'she', 'took', 'time', 'explain', 'treatment', 'needed', 'option', 'she', 'patient', 'extremely', 'professional', 'knowledge', 'she', 'provides', 'make', 'confident', 'smile']",2.0
"['several', 'family', 'member', 'patient', 'office', 'seen', 'doctor', 'practice', 'satisfied', 'well', 'office', 'staff', 'attentive', 'thorough']",1.0
